1.270827651023864746e-01 8.525308966636657715e-02 5.858868244104087353e-04 5.036658840253949165e-04 4.571327590383589268e-04 1.566596474731341004e-04 1.315067929681390524e-04 2.854497288353741169e-04 3.095883002970367670e-04 3.091552061960101128e-04 2.928767353296279907e-04 1.727586495690047741e-04 2.688160166144371033e-04
1.115364730358123779e-01 7.307247072458267212e-02 2.234297804534435272e-03 1.590257277712225914e-03 1.434375415556132793e-03 1.792100811144337058e-04 2.141354198101907969e-04 2.763758529908955097e-04 2.644396445248275995e-04 2.707468229345977306e-04 2.552029036451131105e-04 1.416979066561907530e-04 2.126661565853282809e-04
9.700778871774673462e-02 6.250548362731933594e-02 4.983109887689352036e-03 3.340752329677343369e-03 2.998640993610024452e-03 2.381095109740272164e-04 3.221520746592432261e-04 3.127433883491903543e-04 2.502247516531497240e-04 2.651152608450502157e-04 2.480674302205443382e-04 1.479013590142130852e-04 1.916342007461935282e-04
8.379757404327392578e-02 5.376168712973594666e-02 8.839503861963748932e-03 5.719371140003204346e-03 5.090160761028528214e-03 3.025677870027720928e-04 4.265166062396019697e-04 3.613414301071316004e-04 2.499740803614258766e-04 2.731975400820374489e-04 2.545238821767270565e-04 1.732920936774462461e-04 1.893849839689210057e-04
7.223934680223464966e-02 4.704261943697929382e-02 1.382054667919874191e-02 8.703722618520259857e-03 7.658542133867740631e-03 3.568088577594608068e-04 5.132290534675121307e-04 4.030457057524472475e-04 2.553257800173014402e-04 2.852230973076075315e-04 2.660513564478605986e-04 2.078421384794637561e-04 1.970259763766080141e-04
6.269527226686477661e-02 4.253579676151275635e-02 1.995155401527881622e-02 1.228419039398431778e-02 1.066214405000209808e-02 3.972221456933766603e-04 5.803293315693736076e-04 4.302715533412992954e-04 2.645598724484443665e-04 2.986924373544752598e-04 2.806462580338120461e-04 2.479064569342881441e-04 2.115440584020689130e-04
5.554929375648498535e-02 4.040849581360816956e-02 2.726413682103157043e-02 1.646311208605766296e-02 1.406733132898807526e-02 4.297771374695003033e-04 6.352779455482959747e-04 4.446712846402078867e-04 2.810467267408967018e-04 3.166944079566746950e-04 3.012963570654392242e-04 2.948787587229162455e-04 2.345728134969249368e-04
5.119670182466506958e-02 4.080142080783843994e-02 3.579394519329071045e-02 2.125376462936401367e-02 1.784764975309371948e-02 4.678144177887588739e-04 6.927030044607818127e-04 4.551293677650392056e-04 3.120375331491231918e-04 3.465550835244357586e-04 3.347826132085174322e-04 3.541345358826220036e-04 2.714384463615715504e-04
5.003038793802261353e-02 4.382285848259925842e-02 4.557825624942779541e-02 2.667922340333461761e-02 2.198295854032039642e-02 3.231459122616797686e-04 3.272587491665035486e-04 7.927822298370301723e-04 6.166974781081080437e-04 5.578740383498370647e-04 5.293437861837446690e-04 4.220405244268476963e-04 4.942681407555937767e-04
5.242338031530380249e-02 4.954346269369125366e-02 1.077070250175893307e-03 2.971378562506288290e-04 2.094491937896236777e-04 1.534046023152768612e-04 2.359767677262425423e-04 5.216764402575790882e-04 5.246655782684683800e-04 4.603616544045507908e-04 4.372991970740258694e-04 3.062746836803853512e-04 3.411335346754640341e-04
