7.442527413368225098e-01 7.413527369499206543e-01 7.433208227157592773e-01 7.477848529815673828e-01
7.956913709640502930e-01 7.927917838096618652e-01 7.938063740730285645e-01 7.979307174682617188e-01
8.471489548683166504e-01 8.446300625801086426e-01 8.442990183830261230e-01 8.474551439285278320e-01
8.986393809318542480e-01 8.969771265983581543e-01 8.948155045509338379e-01 8.962706923484802246e-01
9.501801729202270508e-01 9.499506354331970215e-01 9.453635215759277344e-01 9.442913532257080078e-01
1.001795053482055664e+00 1.003673195838928223e+00 9.959436655044555664e-01 9.914296865463256836e-01
-1.002813816070556641e+00 -9.951038956642150879e-01 -1.008120775222778320e+00 -9.993455410003662109e-01
-9.460792541503906250e-01 -9.417489171028137207e-01 -9.444470405578613281e-01 -9.444965124130249023e-01
-8.906252384185791016e-01 -8.891211748123168945e-01 -8.846585154533386230e-01 -8.904573917388916016e-01
-8.363170027732849121e-01 -8.371037840843200684e-01 -8.280726075172424316e-01 -8.371639251708984375e-01
-7.830142974853515625e-01 -7.855820059776306152e-01 -7.740545868873596191e-01 -7.845484018325805664e-01
-7.305764555931091309e-01 -7.344517111778259277e-01 -7.220281958580017090e-01 -7.325360774993896484e-01
-6.788628101348876953e-01 -6.836156845092773438e-01 -6.714844107627868652e-01 -6.810510158538818359e-01
-6.277407407760620117e-01 -6.329880952835083008e-01 -6.219828724861145020e-01 -6.300151348114013672e-01
-5.770833492279052734e-01 -5.824930667877197266e-01 -5.731482505798339844e-01 -5.793519020080566406e-01
-5.267751812934875488e-01 -5.320674777030944824e-01 -5.246717929840087891e-01 -5.289845466613769531e-01
-4.767124950885772705e-01 -4.816593229770660400e-01 -4.763054847717285156e-01 -4.788381159305572510e-01
-4.268034100532531738e-01 -4.312279820442199707e-01 -4.278590977191925049e-01 -4.288446009159088135e-01
-3.769732415676116943e-01 -3.807441294193267822e-01 -3.791906833648681641e-01 -3.789357244968414307e-01
-3.271564841270446777e-01 -3.301889300346374512e-01 -3.302056789398193359e-01 -3.290538787841796875e-01
-2.773044407367706299e-01 -2.795534431934356689e-01 -2.808479070663452148e-01 -2.791418433189392090e-01
-2.273782491683959961e-01 -2.288368344306945801e-01 -2.310933172702789307e-01 -2.291534543037414551e-01
-1.773528605699539185e-01 -1.780454814434051514e-01 -1.809483319520950317e-01 -1.790467500686645508e-01
-1.272120773792266846e-01 -1.271914541721343994e-01 -1.304412931203842163e-01 -1.287890672683715820e-01
-7.694913446903228760e-02 -7.629203796386718750e-02 -7.961648702621459961e-02 -7.835441082715988159e-02
-2.656145766377449036e-02 -2.536773867905139923e-02 -2.853240631520748138e-02 -2.772494591772556305e-02
2.394403144717216492e-02 2.556076459586620331e-02 2.274702675640583038e-02 2.310875616967678070e-02
7.455855607986450195e-02 7.646998763084411621e-02 7.415053248405456543e-02 7.414741069078445435e-02
1.252713054418563843e-01 1.273408234119415283e-01 1.256126910448074341e-01 1.253845393657684326e-01
1.760693937540054321e-01 1.781535446643829346e-01 1.770690232515335083e-01 1.768056452274322510e-01
2.269390225410461426e-01 2.288952916860580444e-01 2.284628301858901978e-01 2.283865213394165039e-01
2.778676450252532959e-01 2.795570194721221924e-01 2.797497212886810303e-01 2.800970673561096191e-01
3.288432955741882324e-01 3.301358819007873535e-01 3.308973312377929688e-01 3.318974375724792480e-01
3.798555433750152588e-01 3.806366026401519775e-01 3.818846642971038818e-01 3.837426304817199707e-01
4.308963418006896973e-01 4.310725927352905273e-01 4.327076673507690430e-01 4.355785846710205078e-01
4.819582402706146240e-01 4.814662337303161621e-01 4.833726882934570312e-01 4.873457849025726318e-01
5.330364108085632324e-01 5.318498015403747559e-01 5.339006781578063965e-01 5.389779210090637207e-01
5.841274857521057129e-01 5.822656750679016113e-01 5.843208432197570801e-01 5.904033184051513672e-01
6.352308988571166992e-01 6.327669024467468262e-01 6.346707344055175781e-01 6.415444016456604004e-01
6.863465309143066406e-01 6.834170222282409668e-01 6.849901676177978516e-01 6.923198103904724121e-01
7.374777793884277344e-01 7.342900633811950684e-01 7.353209257125854492e-01 7.426442503929138184e-01
7.886289358139038086e-01 7.854694128036499023e-01 7.857007980346679688e-01 7.924283742904663086e-01
8.398090600967407227e-01 8.370495438575744629e-01 8.361608386039733887e-01 8.415815234184265137e-01
8.910281658172607422e-01 8.891304135322570801e-01 8.867253065109252930e-01 8.900114893913269043e-01
9.423000812530517578e-01 9.418196082115173340e-01 9.374062418937683105e-01 9.376252293586730957e-01
9.936432838439941406e-01 9.952310919761657715e-01 9.882059097290039062e-01 9.843298196792602539e-01
-9.755367040634155273e-01 -9.703699946403503418e-01 -9.780011773109436035e-01 -9.720351099967956543e-01
-9.196426868438720703e-01 -9.176748394966125488e-01 -9.124967455863952637e-01 -9.192650318145751953e-01
-8.649657964706420898e-01 -8.656846284866333008e-01 -8.511245250701904297e-01 -8.670824766159057617e-01
-8.114164471626281738e-01 -8.143104910850524902e-01 -7.932972311973571777e-01 -8.154578208923339844e-01
-7.588984966278076172e-01 -7.634660601615905762e-01 -7.384516000747680664e-01 -7.643558979034423828e-01
-7.073049545288085938e-01 -7.130683064460754395e-01 -6.860617399215698242e-01 -7.137326002120971680e-01
-6.565256714820861816e-01 -6.630432009696960449e-01 -6.356423497200012207e-01 -6.635397076606750488e-01
-6.064478158950805664e-01 -6.133190989494323730e-01 -5.867574214935302734e-01 -6.137239933013916016e-01
-5.569597482681274414e-01 -5.638332366943359375e-01 -5.390211343765258789e-01 -5.642307996749877930e-01
-5.079536437988281250e-01 -5.145308375358581543e-01 -4.920986294746398926e-01 -5.150031447410583496e-01
-4.593272805213928223e-01 -4.653633832931518555e-01 -4.457025527954101562e-01 -4.659834802150726318e-01
-4.109837710857391357e-01 -4.162912070751190186e-01 -3.995947539806365967e-01 -4.171153604984283447e-01
-3.628376424312591553e-01 -3.672807216644287109e-01 -3.535825014114379883e-01 -3.683435618877410889e-01
-3.148101866245269775e-01 -3.183069825172424316e-01 -3.075143396854400635e-01 -3.196151256561279297e-01
-2.668347060680389404e-01 -2.693498134613037109e-01 -2.612726986408233643e-01 -2.708820700645446777e-01
-2.188537269830703735e-01 -2.203963249921798706e-01 -2.147793173789978027e-01 -2.220986187458038330e-01
-1.708198040723800659e-01 -1.714377850294113159e-01 -1.679788827896118164e-01 -1.732259392738342285e-01
-1.226966679096221924e-01 -1.224703341722488403e-01 -1.208442151546478271e-01 -1.242290362715721130e-01
-7.445411384105682373e-02 -7.349325716495513916e-02 -7.336827367544174194e-02 -7.508092373609542847e-02
-2.607305720448493958e-02 -2.450874634087085724e-02 -2.555806748569011688e-02 -2.576010860502719879e-02
2.246044203639030457e-02 2.447995357215404510e-02 2.256055362522602081e-02 2.374730072915554047e-02
7.115310430526733398e-02 7.346875965595245361e-02 7.095846533775329590e-02 7.344789057970046997e-02
1.200067102909088135e-01 1.224539875984191895e-01 1.195992380380630493e-01 1.233400478959083557e-01
1.690206080675125122e-01 1.714326143264770508e-01 1.684421598911285400e-01 1.734151840209960938e-01
2.181883454322814941e-01 2.204053252935409546e-01 2.174511402845382690e-01 2.236560285091400146e-01
2.675037682056427002e-01 2.693745493888854980e-01 2.665879130363464355e-01 2.740375101566314697e-01
3.169585168361663818e-01 3.183478713035583496e-01 3.158247470855712891e-01 3.245263993740081787e-01
3.665431737899780273e-01 3.673374652862548828e-01 3.651373386383056641e-01 3.750820755958557129e-01
4.162496626377105713e-01 4.163613021373748779e-01 4.145155549049377441e-01 4.256558418273925781e-01
4.660685956478118896e-01 4.654434621334075928e-01 4.639497399330139160e-01 4.761915802955627441e-01
5.159921050071716309e-01 5.146163105964660645e-01 5.134460330009460449e-01 5.266278982162475586e-01
5.660126805305480957e-01 5.639178752899169922e-01 5.630162954330444336e-01 5.768934488296508789e-01
6.161258816719055176e-01 6.133969426155090332e-01 6.126793026924133301e-01 6.269139051437377930e-01
6.663261055946350098e-01 6.631070971488952637e-01 6.624571681022644043e-01 6.766090393066406250e-01
7.166123390197753906e-01 7.131126523017883301e-01 7.123767137527465820e-01 7.258923649787902832e-01
7.669833302497863770e-01 7.634848356246948242e-01 7.624615430831909180e-01 7.746760845184326172e-01
8.174413442611694336e-01 8.143019080162048340e-01 8.127353191375732422e-01 8.228670358657836914e-01
8.679913282394409180e-01 8.656501770019531250e-01 8.632127642631530762e-01 8.703706264495849609e-01
9.186420440673828125e-01 9.176189303398132324e-01 9.138991832733154297e-01 9.170921444892883301e-01
9.694060087203979492e-01 9.703040719032287598e-01 9.647936820983886719e-01 9.629363417625427246e-01
-9.308677911758422852e-01 -9.294810891151428223e-01 -9.302909374237060547e-01 -9.283168315887451172e-01
-8.767951726913452148e-01 -8.779181241989135742e-01 -8.625600337982177734e-01 -8.789739608764648438e-01
-8.238511085510253906e-01 -8.270658850669860840e-01 -7.992140650749206543e-01 -8.299284577369689941e-01
-7.719991207122802734e-01 -7.768686413764953613e-01 -7.398087978363037109e-01 -7.811875343322753906e-01
-7.211862802505493164e-01 -7.272722125053405762e-01 -6.838971972465515137e-01 -7.327494621276855469e-01
-6.713458895683288574e-01 -6.782217621803283691e-01 -6.310390233993530273e-01 -6.846052408218383789e-01
-6.224024891853332520e-01 -6.296627521514892578e-01 -5.808047652244567871e-01 -6.367383003234863281e-01
-5.742703676223754883e-01 -5.815455317497253418e-01 -5.327854752540588379e-01 -5.891266465187072754e-01
-5.268587470054626465e-01 -5.338190793991088867e-01 -4.865962266921997070e-01 -5.417425632476806641e-01
-4.800713360309600830e-01 -4.864366650581359863e-01 -4.418800473213195801e-01 -4.945541620254516602e-01
-4.338126182556152344e-01 -4.393538534641265869e-01 -3.983106315135955811e-01 -4.475266039371490479e-01
-3.879829347133636475e-01 -3.925287723541259766e-01 -3.555945456027984619e-01 -4.006216526031494141e-01
-3.424898684024810791e-01 -3.459232449531555176e-01 -3.134692311286926270e-01 -3.538007438182830811e-01
-2.972432672977447510e-01 -2.994997501373291016e-01 -2.717064619064331055e-01 -3.070252835750579834e-01
-2.521567046642303467e-01 -2.532261908054351807e-01 -2.301100343465805054e-01 -2.602552175521850586e-01
-2.071538716554641724e-01 -2.070710659027099609e-01 -1.885144561529159546e-01 -2.134546637535095215e-01
-1.621625125408172607e-01 -1.610064506530761719e-01 -1.467795521020889282e-01 -1.665884852409362793e-01
-1.171206682920455933e-01 -1.150058358907699585e-01 -1.047972366213798523e-01 -1.196246668696403503e-01
-7.197339832782745361e-02 -6.904497742652893066e-02 -6.247915327548980713e-02 -7.253625243902206421e-02
-2.667515352368354797e-02 -2.310157008469104767e-02 -1.976198516786098480e-02 -2.530106343328952789e-02
1.881210133433341980e-02 2.284565381705760956e-02 2.340094931423664093e-02 2.209947071969509125e-02
6.451696157455444336e-02 6.881691515445709229e-02 6.703887879848480225e-02 6.967533379793167114e-02
1.104632019996643066e-01 1.148316264152526855e-01 1.111655980348587036e-01 1.174328401684761047e-01
1.566659659147262573e-01 1.609092056751251221e-01 1.557868868112564087e-01 1.653677821159362793e-01
2.031349986791610718e-01 2.070683091878890991e-01 2.008973807096481323e-01 2.134724855422973633e-01
2.498744279146194458e-01 2.533300220966339111e-01 2.464838176965713501e-01 2.617290914058685303e-01
2.968845069408416748e-01 2.997153401374816895e-01 2.925316393375396729e-01 3.101129829883575439e-01
3.441616594791412354e-01 3.462478518486022949e-01 3.390236496925354004e-01 3.585919439792633057e-01
3.916990756988525391e-01 3.929529190063476562e-01 3.859376609325408936e-01 4.071256518363952637e-01
4.394893348217010498e-01 4.398590326309204102e-01 4.332576096057891846e-01 4.556671082973480225e-01
4.875216782093048096e-01 4.869984090328216553e-01 4.809703826904296875e-01 5.041596889495849609e-01
5.357854366302490234e-01 5.344064235687255859e-01 5.290588736534118652e-01 5.525416731834411621e-01
5.842704176902770996e-01 5.821245908737182617e-01 5.775139927864074707e-01 6.007447242736816406e-01
6.329661607742309570e-01 6.301965117454528809e-01 6.263250708580017090e-01 6.486929655075073242e-01
6.818617582321166992e-01 6.786735653877258301e-01 6.754873991012573242e-01 6.963070034980773926e-01
7.309519648551940918e-01 7.276092767715454102e-01 7.249922752380371094e-01 7.435004711151123047e-01
7.802299261093139648e-01 7.770643830299377441e-01 7.748322486877441406e-01 7.901850938796997070e-01
8.296923041343688965e-01 8.271026015281677246e-01 8.249951601028442383e-01 8.362681865692138672e-01
8.793404102325439453e-01 8.777917623519897461e-01 8.754639029502868652e-01 8.816559314727783203e-01
9.291777014732360840e-01 9.292025566101074219e-01 9.262164831161499023e-01 9.262522459030151367e-01
-8.704184293746948242e-01 -8.730580806732177734e-01 -8.680362701416015625e-01 -8.696348667144775391e-01
-8.195234537124633789e-01 -8.232806324958801270e-01 -7.986336946487426758e-01 -8.251906037330627441e-01
-7.696038484573364258e-01 -7.742289900779724121e-01 -7.337079048156738281e-01 -7.806875705718994141e-01
-7.206698060035705566e-01 -7.258849143981933594e-01 -6.729929447174072266e-01 -7.361668348312377930e-01
-6.727132201194763184e-01 -6.782259345054626465e-01 -6.161960363388061523e-01 -6.916618347167968750e-01
-6.257106661796569824e-01 -6.312270164489746094e-01 -5.629994273185729980e-01 -6.471976041793823242e-01
-5.796225666999816895e-01 -5.848572850227355957e-01 -5.130687355995178223e-01 -6.027927398681640625e-01
-5.343978404998779297e-01 -5.390861034393310547e-01 -4.660577178001403809e-01 -5.584569573402404785e-01
-4.899716079235076904e-01 -4.938767254352569580e-01 -4.216136932373046875e-01 -5.141955614089965820e-01
-4.462665617465972900e-01 -4.491908848285675049e-01 -3.793850243091583252e-01 -4.700053632259368896e-01
-4.032003581523895264e-01 -4.049885869026184082e-01 -3.390222787857055664e-01 -4.258791506290435791e-01
-3.606856763362884521e-01 -3.612248301506042480e-01 -3.001903593540191650e-01 -3.818031847476959229e-01
-3.186271190643310547e-01 -3.178545236587524414e-01 -2.625645399093627930e-01 -3.377604782581329346e-01
-2.769299447536468506e-01 -2.748302221298217773e-01 -2.258457094430923462e-01 -2.937297224998474121e-01
-2.354977279901504517e-01 -2.321034073829650879e-01 -1.897472441196441650e-01 -2.496889829635620117e-01
-1.942374855279922485e-01 -1.896238178014755249e-01 -1.540120989084243774e-01 -2.056133747100830078e-01
-1.530591994524002075e-01 -1.473406702280044556e-01 -1.184074878692626953e-01 -1.614782512187957764e-01
-1.118774861097335815e-01 -1.052030622959136963e-01 -8.272581547498703003e-02 -1.172583922743797302e-01
-7.061578333377838135e-02 -6.316143274307250977e-02 -4.678486287593841553e-02 -7.293080538511276245e-02
-2.920128777623176575e-02 -2.116552181541919708e-02 -1.043052785098552704e-02 -2.847405709326267242e-02
1.242957636713981628e-02 2.083334140479564667e-02 2.646701224148273468e-02 1.612929068505764008e-02
5.432976409792900085e-02 6.288191676139831543e-02 6.401447951793670654e-02 6.089333444833755493e-02
9.654608368873596191e-02 1.050263941287994385e-01 1.022933721542358398e-01 1.058280244469642639e-01
1.391155570745468140e-01 1.473096311092376709e-01 1.413671374320983887e-01 1.509375274181365967e-01
1.820674985647201538e-01 1.897735893726348877e-01 1.812801808118820190e-01 1.962198019027709961e-01
2.254210412502288818e-01 2.324577271938323975e-01 2.220576852560043335e-01 2.416670322418212891e-01
2.691902816295623779e-01 2.754000425338745117e-01 2.637094259262084961e-01 2.872637212276458740e-01
3.133810460567474365e-01 3.186359405517578125e-01 3.062326312065124512e-01 3.329884707927703857e-01
3.579944968223571777e-01 3.622004389762878418e-01 3.496143817901611328e-01 3.788119554519653320e-01
4.030250608921051025e-01 4.061262011528015137e-01 3.938304185867309570e-01 4.246969521045684814e-01
4.484648406505584717e-01 4.504460096359252930e-01 4.388513565063476562e-01 4.705996513366699219e-01
4.943014085292816162e-01 4.951928853988647461e-01 4.846367835998535156e-01 5.164681077003479004e-01
5.405199527740478516e-01 5.403985381126403809e-01 5.311473011970520020e-01 5.622447729110717773e-01
5.871047377586364746e-01 5.860967040061950684e-01 5.783361792564392090e-01 6.078630089759826660e-01
6.340405941009521484e-01 6.323223710060119629e-01 6.261551380157470703e-01 6.532526016235351562e-01
6.813106536865234375e-01 6.791113018989562988e-01 6.745536327362060547e-01 6.983365416526794434e-01
7.289009094238281250e-01 7.265018224716186523e-01 7.234796881675720215e-01 7.430329322814941406e-01
7.767993807792663574e-01 7.745340466499328613e-01 7.728784084320068359e-01 7.872551679611206055e-01
8.249969482421875000e-01 8.232491612434387207e-01 8.226926922798156738e-01 8.309145569801330566e-01
8.734871745109558105e-01 8.726889491081237793e-01 8.728622794151306152e-01 8.739207983016967773e-01
-7.962461709976196289e-01 -8.021342158317565918e-01 -7.940636873245239258e-01 -7.975093126296997070e-01
-7.501273155212402344e-01 -7.549647688865661621e-01 -7.245790362358093262e-01 -7.594872713088989258e-01
-7.047401666641235352e-01 -7.085301876068115234e-01 -6.593853235244750977e-01 -7.209972143173217773e-01
-6.601319313049316406e-01 -6.628465056419372559e-01 -5.983991622924804688e-01 -6.821066141128540039e-01
-6.163344383239746094e-01 -6.179221272468566895e-01 -5.414960980415344238e-01 -6.428810358047485352e-01
-5.733637809753417969e-01 -5.737599134445190430e-01 -4.885085821151733398e-01 -6.033762097358703613e-01
-5.312188267707824707e-01 -5.303537249565124512e-01 -4.392300248146057129e-01 -5.636435747146606445e-01
-4.898824095726013184e-01 -4.876900911331176758e-01 -3.934140503406524658e-01 -5.237271785736083984e-01
-4.493234753608703613e-01 -4.457477033138275146e-01 -3.507833480834960938e-01 -4.836637675762176514e-01
-4.094946384429931641e-01 -4.044975042343139648e-01 -3.110289573669433594e-01 -4.434825181961059570e-01
-3.703381121158599854e-01 -3.639014959335327148e-01 -2.738228440284729004e-01 -4.032049477100372314e-01
-3.317809402942657471e-01 -3.239164352416992188e-01 -2.388210296630859375e-01 -3.628474175930023193e-01
-2.937434017658233643e-01 -2.844894528388977051e-01 -2.056710720062255859e-01 -3.224182724952697754e-01
-2.561385035514831543e-01 -2.455635368824005127e-01 -1.740186810493469238e-01 -2.819208204746246338e-01
-2.188718765974044800e-01 -2.070758342742919922e-01 -1.435176283121109009e-01 -2.413526773452758789e-01
-1.818456798791885376e-01 -1.689573973417282104e-01 -1.138318330049514771e-01 -2.007076442241668701e-01
-1.449623256921768188e-01 -1.311383694410324097e-01 -8.463899791240692139e-02 -1.599756777286529541e-01
-1.081240326166152954e-01 -9.354406595230102539e-02 -5.564244091510772705e-02 -1.191439256072044373e-01
-7.123668491840362549e-02 -5.609932541847229004e-02 -2.656769566237926483e-02 -7.819791883230209351e-02
-3.420998528599739075e-02 -1.872772164642810822e-02 2.835916355252265930e-03 -3.712274879217147827e-02
3.040056675672531128e-03 1.864458434283733368e-02 3.278560936450958252e-02 4.096126183867454529e-03
4.058946296572685242e-02 5.609098076820373535e-02 6.347246468067169189e-02 4.547253996133804321e-02
7.850724458694458008e-02 9.368257224559783936e-02 9.505771100521087646e-02 8.701784163713455200e-02
1.168514639139175415e-01 1.314857453107833862e-01 1.276711523532867432e-01 1.287398189306259155e-01
1.556721627712249756e-01 1.695635169744491577e-01 1.614171713590621948e-01 1.706442534923553467e-01
1.950084716081619263e-01 2.079747468233108521e-01 1.963709443807601929e-01 2.127298414707183838e-01
2.348897308111190796e-01 2.467712163925170898e-01 2.325820177793502808e-01 2.549920380115509033e-01
2.753372788429260254e-01 2.860016524791717529e-01 2.700749039649963379e-01 2.974186241626739502e-01
3.163630068302154541e-01 3.257081210613250732e-01 3.088548779487609863e-01 3.399927318096160889e-01
3.579693436622619629e-01 3.659279346466064453e-01 3.489044904708862305e-01 3.826897442340850830e-01
4.001542031764984131e-01 4.066940248012542725e-01 3.901873826980590820e-01 4.254788756370544434e-01
4.429077506065368652e-01 4.480342268943786621e-01 4.326513111591339111e-01 4.683218598365783691e-01
4.862162172794342041e-01 4.899733662605285645e-01 4.762326180934906006e-01 5.111735463142395020e-01
5.300611257553100586e-01 5.325325131416320801e-01 5.208535194396972656e-01 5.539814233779907227e-01
5.744221806526184082e-01 5.757302641868591309e-01 5.664262771606445312e-01 5.966874361038208008e-01
6.192774772644042969e-01 6.195831894874572754e-01 6.128582358360290527e-01 6.392263770103454590e-01
6.646056771278381348e-01 6.641083359718322754e-01 6.600472927093505859e-01 6.815277338027954102e-01
7.103857398033142090e-01 7.093192338943481445e-01 7.078886032104492188e-01 7.235147953033447266e-01
7.565977573394775391e-01 7.552313208580017090e-01 7.562747597694396973e-01 7.651088237762451172e-01
8.032287359237670898e-01 8.018593788146972656e-01 8.051012754440307617e-01 8.062251210212707520e-01
-7.104440927505493164e-01 -7.180452942848205566e-01 -7.103244066238403320e-01 -7.134210467338562012e-01
-6.707795262336730957e-01 -6.744502782821655273e-01 -6.432519555091857910e-01 -6.833102703094482422e-01
-6.315094232559204102e-01 -6.315778493881225586e-01 -5.799721479415893555e-01 -6.522922515869140625e-01
-5.927065610885620117e-01 -5.894714593887329102e-01 -5.205523967742919922e-01 -6.204515099525451660e-01
-5.544313192367553711e-01 -5.481680035591125488e-01 -4.650194346904754639e-01 -5.878745913505554199e-01
-5.167307257652282715e-01 -5.076926350593566895e-01 -4.133549034595489502e-01 -5.546435117721557617e-01
-4.796392917633056641e-01 -4.680601954460144043e-01 -3.654920458793640137e-01 -5.208356380462646484e-01
-4.431745409965515137e-01 -4.292749762535095215e-01 -3.213113546371459961e-01 -4.865249097347259521e-01
-4.073412120342254639e-01 -3.913281559944152832e-01 -2.806439995765686035e-01 -4.517766535282135010e-01
-3.721270263195037842e-01 -3.541992306709289551e-01 -2.432734966278076172e-01 -4.166525900363922119e-01
-3.375051617622375488e-01 -3.178566098213195801e-01 -2.089346051216125488e-01 -3.812042176723480225e-01
-3.034344911575317383e-01 -2.822564840316772461e-01 -1.773279458284378052e-01 -3.454774618148803711e-01
-2.698600590229034424e-01 -2.473436295986175537e-01 -1.481223553419113159e-01 -3.095100820064544678e-01
-2.367150932550430298e-01 -2.130543291568756104e-01 -1.209610551595687866e-01 -2.733318209648132324e-01
-2.039227932691574097e-01 -1.793143451213836670e-01 -9.547512233257293701e-02 -2.369647026062011719e-01
-1.713980287313461304e-01 -1.460426747798919678e-01 -7.128733396530151367e-02 -2.004262059926986694e-01
-1.390482932329177856e-01 -1.131518185138702393e-01 -4.802443087100982666e-02 -1.637249737977981567e-01
-1.067787557840347290e-01 -8.054962754249572754e-02 -2.532218210399150848e-02 -1.268661618232727051e-01
-7.449097931385040283e-02 -4.814174771308898926e-02 -2.831203863024711609e-03 -8.984916657209396362e-02
-4.208796098828315735e-02 -1.583153195679187775e-02 1.977338083088397980e-02 -5.267088860273361206e-02
-9.474117308855056763e-03 1.647728495299816132e-02 4.279236495494842529e-02 -1.532393135130405426e-02
2.343974635004997253e-02 4.887901246547698975e-02 6.649468839168548584e-02 2.220061980187892914e-02
5.673959478735923767e-02 8.146306872367858887e-02 9.111864864826202393e-02 5.991009622812271118e-02
9.050060808658599854e-02 1.143161505460739136e-01 1.168665736913681030e-01 9.781480580568313599e-02
1.247911602258682251e-01 1.475180089473724365e-01 1.439071893692016602e-01 1.359216868877410889e-01
1.596691608428955078e-01 1.811407804489135742e-01 1.723741143941879272e-01 1.742352545261383057e-01
1.951838880777359009e-01 2.152502536773681641e-01 2.023651450872421265e-01 2.127588689327239990e-01
2.313698381185531616e-01 2.499028444290161133e-01 2.339464277029037476e-01 2.514899075031280518e-01
2.682557702064514160e-01 2.851466238498687744e-01 2.671525180339813232e-01 2.904213666915893555e-01
3.058579564094543457e-01 3.210218548774719238e-01 3.019841313362121582e-01 3.295421004295349121e-01
3.441832661628723145e-01 3.575595915317535400e-01 3.384174704551696777e-01 3.688337504863739014e-01
3.832317888736724854e-01 3.947831094264984131e-01 3.764022290706634521e-01 4.082728028297424316e-01
4.229935407638549805e-01 4.327077865600585938e-01 4.158637523651123047e-01 4.478286206722259521e-01
4.634538590908050537e-01 4.713442027568817139e-01 4.567047357559204102e-01 4.874639213085174561e-01
5.045924782752990723e-01 5.106955766677856445e-01 4.988129138946533203e-01 5.271354913711547852e-01
5.463867783546447754e-01 5.507608056068420410e-01 5.420603156089782715e-01 5.667922496795654297e-01
5.888093113899230957e-01 5.915357470512390137e-01 5.863031148910522461e-01 6.063776612281799316e-01
6.318358778953552246e-01 6.330127716064453125e-01 6.313955783843994141e-01 6.458295583724975586e-01
6.754387021064758301e-01 6.751824021339416504e-01 6.771785616874694824e-01 6.850793361663818359e-01
7.195958495140075684e-01 7.180350422859191895e-01 7.234976887702941895e-01 7.240551710128784180e-01
