5.498013496398925781e+00 4.410325050354003906e+00
1.373534440994262695e+00 1.595497369766235352e+00
1.179289340972900391e+00 1.216697454452514648e+00
1.100807666778564453e+00 1.098004937171936035e+00
1.063129067420959473e+00 1.036288738250732422e+00
1.040683388710021973e+00 9.988783001899719238e-01
1.024290561676025391e+00 9.742568731307983398e-01
1.010576009750366211e+00 9.566639661788940430e-01
9.982415437698364258e-01 9.430016279220581055e-01
9.867460727691650391e-01 9.315795898437500000e-01
9.758355021476745605e-01 9.214690923690795898e-01
9.653719663619995117e-01 9.121565818786621094e-01
9.552700519561767578e-01 9.033541679382324219e-01
9.454712867736816406e-01 8.948990106582641602e-01
9.359331130981445312e-01 8.866959214210510254e-01
9.266234040260314941e-01 8.786882758140563965e-01
9.175174236297607422e-01 8.708407878875732422e-01
9.085956811904907227e-01 8.631303906440734863e-01
8.998426198959350586e-01 8.555415868759155273e-01
8.912457227706909180e-01 8.480631113052368164e-01
8.827946186065673828e-01 8.406864404678344727e-01
8.744807839393615723e-01 8.334048986434936523e-01
8.662968873977661133e-01 8.262133002281188965e-01
8.582366704940795898e-01 8.191069960594177246e-01
8.502948880195617676e-01 8.120823502540588379e-01
8.424666523933410645e-01 8.051360845565795898e-01
8.347477912902832031e-01 7.982654571533203125e-01
8.271343708038330078e-01 7.914680242538452148e-01
8.196229338645935059e-01 7.847416400909423828e-01
8.122104406356811523e-01 7.780843973159790039e-01
8.048936128616333008e-01 7.714943885803222656e-01
7.976700067520141602e-01 7.649701833724975586e-01
7.905368804931640625e-01 7.585103511810302734e-01
7.834919095039367676e-01 7.521136403083801270e-01
7.765326499938964844e-01 7.457786202430725098e-01
7.696571946144104004e-01 7.395043373107910156e-01
7.628633379936218262e-01 7.332897782325744629e-01
7.561492323875427246e-01 7.271338701248168945e-01
7.495128512382507324e-01 7.210356593132019043e-01
7.429525852203369141e-01 7.149943113327026367e-01
7.364668846130371094e-01 7.090090513229370117e-01
7.300539016723632812e-01 7.030788660049438477e-01
7.237121462821960449e-01 6.972032785415649414e-01
7.174402475357055664e-01 6.913813352584838867e-01
7.112367153167724609e-01 6.856125593185424805e-01
7.051002383232116699e-01 6.798959970474243164e-01
6.990294456481933594e-01 6.742311120033264160e-01
6.930232048034667969e-01 6.686173081398010254e-01
